base_code,rate_code_name,discount_pct,stratum,promoted_rows,promoted_avg_units_row,promoted_avg_revenue_row,promoted_contribution_per_cup,promoted_units,standard_rows,standard_avg_units_row,standard_avg_revenue_row,standard_contribution_per_cup,standard_units,association_units_lift_pct,contribution_per_cup_delta_thb,has_standard_comparator
RC102,Double Day New User,0.2,MixedBerryPremium|LM|5|2026-06,11,2.1818181818181817,155.34545454545454,-4.459999999999995,24,79,2.0126582278481013,179.126582278481,4.715723270440251,159,0.08404802744425366,-9.175723270440246,True
RC102,Double Day New User,0.2,MixedBerryPremium|LM|5|2026-08,39,3.3846153846153846,240.98461538461538,-12.559999999999997,132,90,1.788888888888889,159.2111111111111,-2.23832298136646,161,0.892021022455805,-10.321677018633537,True
RC102,Double Day New User,0.2,PassionFruit|GB|0|2026-02,38,5.368421052631579,279.1578947368421,8.54,204,67,3.014925373134328,195.97014925373134,18.40841584158416,202,0.7806149035956227,-9.86841584158416,True
RC102,Double Day New User,0.2,PassionFruit|GB|1|2025-09,16,5.1875,269.75,8.3,83,188,2.5531914893617023,165.95744680851064,18.714979166666662,480,1.0317708333333333,-10.414979166666662,True
RC102,Double Day New User,0.2,PassionFruit|GB|1|2026-03,38,6.842105263157895,355.7894736842105,9.680000000000001,260,125,3.352,217.88,19.572792362768496,419,1.0412008541640496,-9.892792362768494,True
RC102,Double Day New User,0.2,PassionFruit|GB|1|2026-05,19,5.684210526315789,295.57894736842104,10.039999999999997,108,131,3.068702290076336,199.46564885496184,18.742288557213932,402,0.8523173605655932,-8.702288557213935,True
RC102,Double Day New User,0.2,PassionFruit|GB|1|2026-07,28,4.535714285714286,235.85714285714286,-1.6700000000000021,127,15,1.6,104.0,9.01,24,1.8348214285714284,-10.680000000000001,True
RC102,Double Day New User,0.2,PassionFruit|GB|3|2026-01,52,4.961538461538462,258.0,9.32,258,58,2.896551724137931,188.27586206896552,19.44375,168,0.712912087912088,-10.123750000000001,True
RC102,Double Day New User,0.2,PassionFruit|GB|4|2025-10,15,4.733333333333333,246.13333333333333,8.009999999999998,71,100,2.36,153.4,19.027288135593224,236,1.0056497175141246,-11.017288135593226,True
RC102,Double Day New User,0.2,PassionFruit|GB|4|2025-12,35,4.542857142857143,236.22857142857143,10.11,159,51,3.0980392156862746,201.37254901960785,18.696772151898735,158,0.4663652802893308,-8.586772151898735,True
RC102,Double Day New User,0.2,PassionFruit|GB|5|2026-04,56,6.375,331.5,10.030000000000003,357,136,4.25,276.25,18.441833910034603,578,0.5,-8.4118339100346,True
RC102,Double Day New User,0.2,PassionFruit|GB|5|2026-06,14,4.357142857142857,226.57142857142858,0.8299999999999979,61,58,2.7758620689655173,180.43103448275863,10.483291925465839,161,0.569653948535936,-9.65329192546584,True
RC102,Double Day New User,0.2,PassionFruit|GB|5|2026-08,48,4.645833333333333,241.58333333333334,1.370000000000002,223,112,2.8392857142857144,184.55357142857142,9.830377358490567,318,0.6362683438155134,-8.460377358490565,True
RC102,Double Day New User,0.2,PassionFruit|LM|0|2026-02,30,6.3,327.6,5.419999999999998,189,137,3.343065693430657,217.2992700729927,13.934192139737991,458,0.8844978165938864,-8.514192139737993,True
RC102,Double Day New User,0.2,PassionFruit|LM|1|2025-09,51,4.352941176470588,226.35294117647058,5.1800000000000015,222,64,2.828125,183.828125,14.591546961325966,181,0.5391615209619758,-9.411546961325964,True
RC102,Double Day New User,0.2,PassionFruit|LM|1|2025-11,76,5.25,273.0,6.46,399,144,3.236111111111111,210.34722222222223,15.600922746781116,466,0.6223175965665235,-9.140922746781115,True
RC102,Double Day New User,0.2,PassionFruit|LM|1|2026-03,38,5.973684210526316,310.63157894736844,6.56,227,160,3.3875,220.1875,15.484778597785978,542,0.7634492134395028,-8.924778597785977,True
RC102,Double Day New User,0.2,PassionFruit|LM|1|2026-05,56,6.0,312.0,6.919999999999998,336,92,3.608695652173913,234.56521739130434,14.922168674698797,332,0.6626506024096386,-8.0021686746988,True
RC102,Double Day New User,0.2,PassionFruit|LM|1|2026-07,36,5.5,286.0,-4.790000000000002,198,118,2.635593220338983,171.3135593220339,5.495819935691319,311,1.0868167202572345,-10.285819935691322,True
RC102,Double Day New User,0.2,PassionFruit|LM|3|2026-01,19,5.894736842105263,306.5263157894737,6.200000000000001,112,227,3.2158590308370045,209.0308370044053,15.196123287671233,730,0.833020908435472,-8.996123287671232,True
RC102,Double Day New User,0.2,PassionFruit|LM|4|2025-10,49,4.653061224489796,241.9591836734694,4.889999999999997,228,96,2.8333333333333335,184.16666666666666,14.592941176470587,272,0.6422569027611043,-9.70294117647059,True
RC102,Double Day New User,0.2,PassionFruit|LM|4|2025-12,42,5.428571428571429,282.2857142857143,6.99,228,159,3.2767295597484276,212.98742138364778,14.71704414587332,521,0.6567041403893612,-7.72704414587332,True
RC102,Double Day New User,0.2,PassionFruit|LM|5|2026-04,18,7.333333333333333,381.3333333333333,6.910000000000002,132,92,3.880434782608696,252.22826086956522,14.712857142857144,357,0.8898225957049486,-7.8028571428571425,True
RC102,Double Day New User,0.2,PassionFruit|LM|5|2026-06,49,5.3061224489795915,275.9183673469388,-2.2900000000000023,260,142,3.147887323943662,204.61267605633802,5.296577181208053,447,0.6856138428525771,-7.586577181208055,True
RC102,Double Day New User,0.2,PassionFruit|LM|5|2026-08,18,7.277777777777778,378.44444444444446,-1.749999999999998,131,149,2.859060402684564,185.83892617449663,5.101971830985916,426,1.5455138236828376,-6.851971830985915,True
RC102,Double Day New User,0.2,Pineapple|GB|0|2026-02,41,10.21951219512195,400.60487804878045,8.792000000000002,419,79,5.962025316455696,292.1392405063291,16.584585987261146,471,0.7141007715809642,-7.792585987261145,True
RC102,Double Day New User,0.2,Pineapple|GB|1|2025-09,21,7.095238095238095,278.1333333333333,7.8420000000000005,149,193,4.1450777202072535,203.10880829015545,16.2160375,800,0.7117261904761905,-8.374037499999998,True
RC102,Double Day New User,0.2,Pineapple|GB|1|2025-11,21,8.476190476190476,332.2666666666667,8.122,178,143,4.65034965034965,227.86713286713288,16.32775939849624,665,0.822699606158253,-8.205759398496241,True
RC102,Double Day New User,0.2,Pineapple|GB|1|2026-03,60,10.65,417.47999999999996,8.362000000000002,639,189,6.201058201058201,303.85185185185185,15.926331058020478,1172,0.7174488054607508,-7.564331058020477,True
RC102,Double Day New User,0.2,Pineapple|GB|1|2026-07,23,7.739130434782608,303.3739130434783,9.432,178,19,2.6315789473684212,128.94736842105263,15.85,50,1.9408695652173908,-6.417999999999999,True
RC102,Double Day New User,0.2,Pineapple|GB|3|2026-01,21,11.571428571428571,453.6,8.922000000000002,243,95,5.221052631578948,255.83157894736843,16.772056451612904,496,1.2163018433179724,-7.850056451612902,True
RC102,Double Day New User,0.2,Pineapple|GB|4|2025-10,58,8.224137931034482,322.38620689655176,9.081999999999999,477,98,4.704081632653061,230.5,16.361648590021694,461,0.7482983020420375,-7.279648590021695,True
RC102,Double Day New User,0.2,Pineapple|GB|5|2026-04,41,9.707317073170731,380.5268292682927,8.802000000000001,398,70,8.157142857142857,399.7,19.0,571,0.19003887061637692,-10.197999999999999,True
RC102,Double Day New User,0.2,Pineapple|GB|5|2026-06,39,8.307692307692308,325.66153846153844,11.122,324,59,4.220338983050848,206.79661016949152,18.533052208835343,249,0.9684893419833178,-7.411052208835343,True
RC102,Double Day New User,0.2,Pineapple|GB|5|2026-08,59,7.966101694915254,312.271186440678,8.312,470,131,4.916030534351145,240.8854961832061,16.03560559006211,644,0.6204337298663019,-7.723605590062112,True
RC102,Double Day New User,0.2,Pineapple|LM|0|2026-02,38,9.105263157894736,356.9263157894737,6.44,346,160,5.2875,259.0875,13.462813238770687,846,0.7220355854174443,-7.022813238770687,True
RC102,Double Day New User,0.2,Pineapple|LM|1|2025-09,61,7.491803278688525,293.6786885245902,5.490000000000002,457,117,4.3931623931623935,215.26495726495727,13.673112840466926,514,0.7053326529310453,-8.183112840466924,True
RC102,Double Day New User,0.2,Pineapple|LM|1|2025-11,57,8.578947368421053,336.29473684210524,5.770000000000001,489,97,5.144329896907217,252.0721649484536,13.33803607214429,499,0.6676510916569982,-7.568036072144288,True
RC102,Double Day New User,0.2,Pineapple|LM|1|2026-03,21,11.428571428571429,448.0,6.010000000000002,240,147,6.068027210884353,297.3333333333333,13.28493273542601,892,0.883408071748879,-7.274932735426008,True
RC102,Double Day New User,0.2,Pineapple|LM|1|2026-05,85,10.176470588235293,398.91764705882355,7.920000000000002,865,166,5.951807228915663,291.6385542168675,15.466923076923079,988,0.7098118599666585,-7.546923076923077,True
RC102,Double Day New User,0.2,Pineapple|LM|1|2026-07,53,7.811320754716981,306.20377358490566,7.080000000000001,414,128,4.890625,239.640625,13.367571884984025,626,0.5972029658207245,-6.2875718849840245,True
RC102,Double Day New User,0.2,Pineapple|LM|3|2026-01,59,7.508474576271187,294.3322033898305,6.570000000000001,443,226,5.132743362831858,251.50442477876106,13.526413793103448,1160,0.46285797779076576,-6.956413793103446,True
RC102,Double Day New User,0.2,Pineapple|LM|4|2025-10,19,8.578947368421053,336.2947368421053,6.73,163,131,4.244274809160306,207.96946564885496,13.66523381294964,556,1.0212987504733055,-6.93523381294964,True
RC102,Double Day New User,0.2,Pineapple|LM|4|2025-12,80,8.4625,331.73,6.300000000000001,677,148,5.621621621621622,275.4594594594595,13.246346153846154,832,0.5053485576923076,-6.946346153846154,True
RC102,Double Day New User,0.2,Pineapple|LM|5|2026-04,39,17.58974358974359,689.5179487179487,6.45,686,104,6.759615384615385,331.22115384615387,15.855846372688477,703,1.6021811284969179,-9.405846372688476,True
RC102,Double Day New User,0.2,Pineapple|LM|5|2026-06,42,9.69047619047619,379.8666666666667,8.770000000000001,407,183,5.420765027322404,265.6174863387978,15.177368951612904,992,0.7876584101382489,-6.407368951612902,True
RC102,Double Day New User,0.2,Pineapple|LM|5|2026-08,20,7.1,278.32,5.96,142,175,4.994285714285715,244.72,13.406945080091534,874,0.42162471395880985,-7.446945080091534,True
