date,month,kitchen,sku,scenario,units,price,fruit_cost,packaging_cost_per_cup_thb,revenue_thb,sold_fruit_cost_thb,sold_packaging_cost_thb,sold_labor_cost_thb,commission_thb,product_margin_thb,contribution_before_waste_thb,waste_rate,prep_target_cups,expected_waste_units,waste_cost_thb,contribution_after_waste_thb
2026-09-28,2026-09-01,BKK_Ladprao,Guava,base,27.500093089768182,47.85507074181193,10.23,6,1316.0189002172697,281.3259523083285,165.00055853860908,151.250511993725,360.62217687957366,718.4418773766072,357.8197004970335,0.0760176557135851,29.76257420914932,2.262481119381139,36.720068567555884,321.09963192947765
2026-09-29,2026-09-01,BKK_Ladprao,Guava,base,37.000093089768185,47.85507074181193,10.23,6,1770.6420722644832,378.51095230832857,222.0005585386091,203.500511993725,485.2003253670278,966.6300494238205,481.42972405679274,0.0760176557135851,40.04415595012597,3.0440628603577835,49.40514022360683,432.0245838331859
2026-09-30,2026-09-01,BKK_Ladprao,Guava,base,34.000093089768185,47.85507074181193,10.23,6,1627.0768600390475,347.8209523083286,204.0005585386091,187.000511993725,445.85985742362124,888.2548371983848,442.3949797747636,0.0760176557135851,36.79734066350177,2.7972475737335856,45.399328121696094,396.9956516530675
2026-10-01,2026-10-01,BKK_Ladprao,Guava,base,37.500093089768185,47.85507074181193,10.23,6,1794.5696076353893,383.6259523083286,225.0005585386091,206.250511993725,491.75707002426225,979.6925847947266,487.93551477046435,0.0760176557135851,40.58529183123001,3.0851987414618236,50.0727755739254,437.86273919653894
2026-10-02,2026-10-01,BKK_Ladprao,Guava,base,38.500093089768185,47.85507074181193,10.23,6,1842.4246783772012,393.85595230832854,231.0005585386091,211.750511993725,504.8705593387311,1005.8176555365385,500.9470961978074,0.0760176557135851,41.667563593438075,3.1674705036698896,51.40804627456231,449.5390499232451
2026-10-03,2026-10-01,BKK_Ladprao,Guava,base,36.500093089768185,47.85507074181193,10.23,6,1746.7145368935774,373.39595230832856,219.0005585386091,200.750511993725,478.6435807097934,953.5675140529147,474.9239333431213,0.0760176557135851,39.503020069021936,3.0029269792537505,48.73750487328837,426.1864284698329
2026-10-04,2026-10-01,BKK_Ladprao,Guava,base,44.000093089768185,47.85507074181193,10.23,6,2105.6275674571666,450.1209523083286,264.0005585386091,242.000511993725,576.9947505683097,1149.505544616504,572.5107940481944,0.0760176557135851,47.620058285582445,3.6199651958142596,58.75203512806544,513.7587589201289
2026-10-05,2026-10-01,BKK_Ladprao,Guava,base,27.500093089768182,47.85507074181193,10.23,6,1316.0189002172697,281.3259523083285,165.00055853860908,151.250511993725,360.62217687957366,718.4418773766072,357.8197004970335,0.0760176557135851,29.76257420914932,2.262481119381139,36.720068567555884,321.09963192947765
2026-10-06,2026-10-01,BKK_Ladprao,Guava,base,37.000093089768185,47.85507074181193,10.23,6,1770.6420722644832,378.51095230832857,222.0005585386091,203.500511993725,485.2003253670278,966.6300494238205,481.42972405679274,0.0760176557135851,40.04415595012597,3.0440628603577835,49.40514022360683,432.0245838331859
2026-10-07,2026-10-01,BKK_Ladprao,Guava,base,34.000093089768185,47.85507074181193,10.23,6,1627.0768600390475,347.8209523083286,204.0005585386091,187.000511993725,445.85985742362124,888.2548371983848,442.3949797747636,0.0760176557135851,36.79734066350177,2.7972475737335856,45.399328121696094,396.9956516530675
2026-10-08,2026-10-01,BKK_Ladprao,Guava,base,37.500093089768185,47.85507074181193,10.23,6,1794.5696076353893,383.6259523083286,225.0005585386091,206.250511993725,491.75707002426225,979.6925847947266,487.93551477046435,0.0760176557135851,40.58529183123001,3.0851987414618236,50.0727755739254,437.86273919653894
2026-10-09,2026-10-01,BKK_Ladprao,Guava,base,38.500093089768185,47.85507074181193,10.23,6,1842.4246783772012,393.85595230832854,231.0005585386091,211.750511993725,504.8705593387311,1005.8176555365385,500.9470961978074,0.0760176557135851,41.667563593438075,3.1674705036698896,51.40804627456231,449.5390499232451
2026-10-10,2026-10-01,BKK_Ladprao,Guava,base,36.500093089768185,47.85507074181193,10.23,6,1746.7145368935774,373.39595230832856,219.0005585386091,200.750511993725,478.6435807097934,953.5675140529147,474.9239333431213,0.0760176557135851,39.503020069021936,3.0029269792537505,48.73750487328837,426.1864284698329
2026-10-11,2026-10-01,BKK_Ladprao,Guava,base,44.000093089768185,47.85507074181193,10.23,6,2105.6275674571666,450.1209523083286,264.0005585386091,242.000511993725,576.9947505683097,1149.505544616504,572.5107940481944,0.0760176557135851,47.620058285582445,3.6199651958142596,58.75203512806544,513.7587589201289
2026-10-12,2026-10-01,BKK_Ladprao,Guava,base,27.500093089768182,47.85507074181193,10.23,6,1316.0189002172697,281.3259523083285,165.00055853860908,151.250511993725,360.62217687957366,718.4418773766072,357.8197004970335,0.0760176557135851,29.76257420914932,2.262481119381139,36.720068567555884,321.09963192947765
2026-10-13,2026-10-01,BKK_Ladprao,Guava,base,37.000093089768185,47.85507074181193,10.23,6,1770.6420722644832,378.51095230832857,222.0005585386091,203.500511993725,485.2003253670278,966.6300494238205,481.42972405679274,0.0760176557135851,40.04415595012597,3.0440628603577835,49.40514022360683,432.0245838331859
2026-10-14,2026-10-01,BKK_Ladprao,Guava,base,34.000093089768185,47.85507074181193,10.23,6,1627.0768600390475,347.8209523083286,204.0005585386091,187.000511993725,445.85985742362124,888.2548371983848,442.3949797747636,0.0760176557135851,36.79734066350177,2.7972475737335856,45.399328121696094,396.9956516530675
2026-10-15,2026-10-01,BKK_Ladprao,Guava,base,37.500093089768185,47.85507074181193,10.23,6,1794.5696076353893,383.6259523083286,225.0005585386091,206.250511993725,491.75707002426225,979.6925847947266,487.93551477046435,0.0760176557135851,40.58529183123001,3.0851987414618236,50.0727755739254,437.86273919653894
2026-10-16,2026-10-01,BKK_Ladprao,Guava,base,38.500093089768185,47.85507074181193,10.23,6,1842.4246783772012,393.85595230832854,231.0005585386091,211.750511993725,504.8705593387311,1005.8176555365385,500.9470961978074,0.0760176557135851,41.667563593438075,3.1674705036698896,51.40804627456231,449.5390499232451
2026-10-17,2026-10-01,BKK_Ladprao,Guava,base,36.500093089768185,47.85507074181193,10.23,6,1746.7145368935774,373.39595230832856,219.0005585386091,200.750511993725,478.6435807097934,953.5675140529147,474.9239333431213,0.0760176557135851,39.503020069021936,3.0029269792537505,48.73750487328837,426.1864284698329
2026-10-18,2026-10-01,BKK_Ladprao,Guava,base,44.000093089768185,47.85507074181193,10.23,6,2105.6275674571666,450.1209523083286,264.0005585386091,242.000511993725,576.9947505683097,1149.505544616504,572.5107940481944,0.0760176557135851,47.620058285582445,3.6199651958142596,58.75203512806544,513.7587589201289
2026-10-19,2026-10-01,BKK_Ladprao,Guava,base,27.500093089768182,47.85507074181193,10.23,6,1316.0189002172697,281.3259523083285,165.00055853860908,151.250511993725,360.62217687957366,718.4418773766072,357.8197004970335,0.0760176557135851,29.76257420914932,2.262481119381139,36.720068567555884,321.09963192947765
2026-10-20,2026-10-01,BKK_Ladprao,Guava,base,37.000093089768185,47.85507074181193,10.23,6,1770.6420722644832,378.51095230832857,222.0005585386091,203.500511993725,485.2003253670278,966.6300494238205,481.42972405679274,0.0760176557135851,40.04415595012597,3.0440628603577835,49.40514022360683,432.0245838331859
2026-10-21,2026-10-01,BKK_Ladprao,Guava,base,34.000093089768185,47.85507074181193,10.23,6,1627.0768600390475,347.8209523083286,204.0005585386091,187.000511993725,445.85985742362124,888.2548371983848,442.3949797747636,0.0760176557135851,36.79734066350177,2.7972475737335856,45.399328121696094,396.9956516530675
2026-10-22,2026-10-01,BKK_Ladprao,Guava,base,37.500093089768185,47.85507074181193,10.23,6,1794.5696076353893,383.6259523083286,225.0005585386091,206.250511993725,491.75707002426225,979.6925847947266,487.93551477046435,0.0760176557135851,40.58529183123001,3.0851987414618236,50.0727755739254,437.86273919653894
2026-10-23,2026-10-01,BKK_Ladprao,Guava,base,38.500093089768185,47.85507074181193,10.23,6,1842.4246783772012,393.85595230832854,231.0005585386091,211.750511993725,504.8705593387311,1005.8176555365385,500.9470961978074,0.0760176557135851,41.667563593438075,3.1674705036698896,51.40804627456231,449.5390499232451
2026-10-24,2026-10-01,BKK_Ladprao,Guava,base,36.500093089768185,47.85507074181193,10.23,6,1746.7145368935774,373.39595230832856,219.0005585386091,200.750511993725,478.6435807097934,953.5675140529147,474.9239333431213,0.0760176557135851,39.503020069021936,3.0029269792537505,48.73750487328837,426.1864284698329
2026-10-25,2026-10-01,BKK_Ladprao,Guava,base,44.000093089768185,47.85507074181193,10.23,6,2105.6275674571666,450.1209523083286,264.0005585386091,242.000511993725,576.9947505683097,1149.505544616504,572.5107940481944,0.0760176557135851,47.620058285582445,3.6199651958142596,58.75203512806544,513.7587589201289
2026-10-26,2026-10-01,BKK_Ladprao,Guava,base,27.500093089768182,47.85507074181193,10.23,6,1316.0189002172697,281.3259523083285,165.00055853860908,151.250511993725,360.62217687957366,718.4418773766072,357.8197004970335,0.0760176557135851,29.76257420914932,2.262481119381139,36.720068567555884,321.09963192947765
2026-10-27,2026-10-01,BKK_Ladprao,Guava,base,37.000093089768185,47.85507074181193,10.23,6,1770.6420722644832,378.51095230832857,222.0005585386091,203.500511993725,485.2003253670278,966.6300494238205,481.42972405679274,0.0760176557135851,40.04415595012597,3.0440628603577835,49.40514022360683,432.0245838331859
2026-10-28,2026-10-01,BKK_Ladprao,Guava,base,34.000093089768185,47.85507074181193,10.23,6,1627.0768600390475,347.8209523083286,204.0005585386091,187.000511993725,445.85985742362124,888.2548371983848,442.3949797747636,0.0760176557135851,36.79734066350177,2.7972475737335856,45.399328121696094,396.9956516530675
2026-10-29,2026-10-01,BKK_Ladprao,Guava,base,37.500093089768185,47.85507074181193,10.23,6,1794.5696076353893,383.6259523083286,225.0005585386091,206.250511993725,491.75707002426225,979.6925847947266,487.93551477046435,0.0760176557135851,40.58529183123001,3.0851987414618236,50.0727755739254,437.86273919653894
2026-10-30,2026-10-01,BKK_Ladprao,Guava,base,38.500093089768185,47.85507074181193,10.23,6,1842.4246783772012,393.85595230832854,231.0005585386091,211.750511993725,504.8705593387311,1005.8176555365385,500.9470961978074,0.0760176557135851,41.667563593438075,3.1674705036698896,51.40804627456231,449.5390499232451
2026-10-31,2026-10-01,BKK_Ladprao,Guava,base,36.500093089768185,47.85507074181193,10.23,6,1746.7145368935774,373.39595230832856,219.0005585386091,200.750511993725,478.6435807097934,953.5675140529147,474.9239333431213,0.0760176557135851,39.503020069021936,3.0029269792537505,48.73750487328837,426.1864284698329
2026-11-01,2026-11-01,BKK_Ladprao,Guava,base,44.000093089768185,47.85507074181193,10.23,6,2105.6275674571666,450.1209523083286,264.0005585386091,242.000511993725,576.9947505683097,1149.505544616504,572.5107940481944,0.0760176557135851,47.620058285582445,3.6199651958142596,58.75203512806544,513.7587589201289
2026-11-02,2026-11-01,BKK_Ladprao,Guava,base,27.500093089768182,47.85507074181193,10.23,6,1316.0189002172697,281.3259523083285,165.00055853860908,151.250511993725,360.62217687957366,718.4418773766072,357.8197004970335,0.0760176557135851,29.76257420914932,2.262481119381139,36.720068567555884,321.09963192947765
2026-11-03,2026-11-01,BKK_Ladprao,Guava,base,37.000093089768185,47.85507074181193,10.23,6,1770.6420722644832,378.51095230832857,222.0005585386091,203.500511993725,485.2003253670278,966.6300494238205,481.42972405679274,0.0760176557135851,40.04415595012597,3.0440628603577835,49.40514022360683,432.0245838331859
2026-11-04,2026-11-01,BKK_Ladprao,Guava,base,34.000093089768185,47.85507074181193,10.23,6,1627.0768600390475,347.8209523083286,204.0005585386091,187.000511993725,445.85985742362124,888.2548371983848,442.3949797747636,0.0760176557135851,36.79734066350177,2.7972475737335856,45.399328121696094,396.9956516530675
2026-11-05,2026-11-01,BKK_Ladprao,Guava,base,37.500093089768185,47.85507074181193,10.23,6,1794.5696076353893,383.6259523083286,225.0005585386091,206.250511993725,491.75707002426225,979.6925847947266,487.93551477046435,0.0760176557135851,40.58529183123001,3.0851987414618236,50.0727755739254,437.86273919653894
2026-11-06,2026-11-01,BKK_Ladprao,Guava,base,38.500093089768185,47.85507074181193,10.23,6,1842.4246783772012,393.85595230832854,231.0005585386091,211.750511993725,504.8705593387311,1005.8176555365385,500.9470961978074,0.0760176557135851,41.667563593438075,3.1674705036698896,51.40804627456231,449.5390499232451
2026-11-07,2026-11-01,BKK_Ladprao,Guava,base,36.500093089768185,47.85507074181193,10.23,6,1746.7145368935774,373.39595230832856,219.0005585386091,200.750511993725,478.6435807097934,953.5675140529147,474.9239333431213,0.0760176557135851,39.503020069021936,3.0029269792537505,48.73750487328837,426.1864284698329
2026-11-08,2026-11-01,BKK_Ladprao,Guava,base,44.000093089768185,47.85507074181193,10.23,6,2105.6275674571666,450.1209523083286,264.0005585386091,242.000511993725,576.9947505683097,1149.505544616504,572.5107940481944,0.0760176557135851,47.620058285582445,3.6199651958142596,58.75203512806544,513.7587589201289
2026-11-09,2026-11-01,BKK_Ladprao,Guava,base,27.500093089768182,47.85507074181193,10.23,6,1316.0189002172697,281.3259523083285,165.00055853860908,151.250511993725,360.62217687957366,718.4418773766072,357.8197004970335,0.0760176557135851,29.76257420914932,2.262481119381139,36.720068567555884,321.09963192947765
2026-11-10,2026-11-01,BKK_Ladprao,Guava,base,37.000093089768185,47.85507074181193,10.23,6,1770.6420722644832,378.51095230832857,222.0005585386091,203.500511993725,485.2003253670278,966.6300494238205,481.42972405679274,0.0760176557135851,40.04415595012597,3.0440628603577835,49.40514022360683,432.0245838331859
2026-11-11,2026-11-01,BKK_Ladprao,Guava,base,34.000093089768185,47.85507074181193,10.23,6,1627.0768600390475,347.8209523083286,204.0005585386091,187.000511993725,445.85985742362124,888.2548371983848,442.3949797747636,0.0760176557135851,36.79734066350177,2.7972475737335856,45.399328121696094,396.9956516530675
2026-11-12,2026-11-01,BKK_Ladprao,Guava,base,37.500093089768185,47.85507074181193,10.23,6,1794.5696076353893,383.6259523083286,225.0005585386091,206.250511993725,491.75707002426225,979.6925847947266,487.93551477046435,0.0760176557135851,40.58529183123001,3.0851987414618236,50.0727755739254,437.86273919653894
2026-11-13,2026-11-01,BKK_Ladprao,Guava,base,38.500093089768185,47.85507074181193,10.23,6,1842.4246783772012,393.85595230832854,231.0005585386091,211.750511993725,504.8705593387311,1005.8176555365385,500.9470961978074,0.0760176557135851,41.667563593438075,3.1674705036698896,51.40804627456231,449.5390499232451
2026-11-14,2026-11-01,BKK_Ladprao,Guava,base,36.500093089768185,47.85507074181193,10.23,6,1746.7145368935774,373.39595230832856,219.0005585386091,200.750511993725,478.6435807097934,953.5675140529147,474.9239333431213,0.0760176557135851,39.503020069021936,3.0029269792537505,48.73750487328837,426.1864284698329
2026-11-15,2026-11-01,BKK_Ladprao,Guava,base,44.000093089768185,47.85507074181193,10.23,6,2105.6275674571666,450.1209523083286,264.0005585386091,242.000511993725,576.9947505683097,1149.505544616504,572.5107940481944,0.0760176557135851,47.620058285582445,3.6199651958142596,58.75203512806544,513.7587589201289
2026-11-16,2026-11-01,BKK_Ladprao,Guava,base,27.500093089768182,47.85507074181193,10.23,6,1316.0189002172697,281.3259523083285,165.00055853860908,151.250511993725,360.62217687957366,718.4418773766072,357.8197004970335,0.0760176557135851,29.76257420914932,2.262481119381139,36.720068567555884,321.09963192947765
2026-11-17,2026-11-01,BKK_Ladprao,Guava,base,37.000093089768185,47.85507074181193,10.23,6,1770.6420722644832,378.51095230832857,222.0005585386091,203.500511993725,485.2003253670278,966.6300494238205,481.42972405679274,0.0760176557135851,40.04415595012597,3.0440628603577835,49.40514022360683,432.0245838331859
2026-11-18,2026-11-01,BKK_Ladprao,Guava,base,34.000093089768185,47.85507074181193,10.23,6,1627.0768600390475,347.8209523083286,204.0005585386091,187.000511993725,445.85985742362124,888.2548371983848,442.3949797747636,0.0760176557135851,36.79734066350177,2.7972475737335856,45.399328121696094,396.9956516530675
2026-11-19,2026-11-01,BKK_Ladprao,Guava,base,37.500093089768185,47.85507074181193,10.23,6,1794.5696076353893,383.6259523083286,225.0005585386091,206.250511993725,491.75707002426225,979.6925847947266,487.93551477046435,0.0760176557135851,40.58529183123001,3.0851987414618236,50.0727755739254,437.86273919653894
2026-11-20,2026-11-01,BKK_Ladprao,Guava,base,38.500093089768185,47.85507074181193,10.23,6,1842.4246783772012,393.85595230832854,231.0005585386091,211.750511993725,504.8705593387311,1005.8176555365385,500.9470961978074,0.0760176557135851,41.667563593438075,3.1674705036698896,51.40804627456231,449.5390499232451
2026-11-21,2026-11-01,BKK_Ladprao,Guava,base,36.500093089768185,47.85507074181193,10.23,6,1746.7145368935774,373.39595230832856,219.0005585386091,200.750511993725,478.6435807097934,953.5675140529147,474.9239333431213,0.0760176557135851,39.503020069021936,3.0029269792537505,48.73750487328837,426.1864284698329
2026-11-22,2026-11-01,BKK_Ladprao,Guava,base,44.000093089768185,47.85507074181193,10.23,6,2105.6275674571666,450.1209523083286,264.0005585386091,242.000511993725,576.9947505683097,1149.505544616504,572.5107940481944,0.0760176557135851,47.620058285582445,3.6199651958142596,58.75203512806544,513.7587589201289
2026-11-23,2026-11-01,BKK_Ladprao,Guava,base,27.500093089768182,47.85507074181193,10.23,6,1316.0189002172697,281.3259523083285,165.00055853860908,151.250511993725,360.62217687957366,718.4418773766072,357.8197004970335,0.0760176557135851,29.76257420914932,2.262481119381139,36.720068567555884,321.09963192947765
2026-11-24,2026-11-01,BKK_Ladprao,Guava,base,37.000093089768185,47.85507074181193,10.23,6,1770.6420722644832,378.51095230832857,222.0005585386091,203.500511993725,485.2003253670278,966.6300494238205,481.42972405679274,0.0760176557135851,40.04415595012597,3.0440628603577835,49.40514022360683,432.0245838331859
2026-11-25,2026-11-01,BKK_Ladprao,Guava,base,34.000093089768185,47.85507074181193,10.23,6,1627.0768600390475,347.8209523083286,204.0005585386091,187.000511993725,445.85985742362124,888.2548371983848,442.3949797747636,0.0760176557135851,36.79734066350177,2.7972475737335856,45.399328121696094,396.9956516530675
2026-11-26,2026-11-01,BKK_Ladprao,Guava,base,37.500093089768185,47.85507074181193,10.23,6,1794.5696076353893,383.6259523083286,225.0005585386091,206.250511993725,491.75707002426225,979.6925847947266,487.93551477046435,0.0760176557135851,40.58529183123001,3.0851987414618236,50.0727755739254,437.86273919653894
2026-11-27,2026-11-01,BKK_Ladprao,Guava,base,38.500093089768185,47.85507074181193,10.23,6,1842.4246783772012,393.85595230832854,231.0005585386091,211.750511993725,504.8705593387311,1005.8176555365385,500.9470961978074,0.0760176557135851,41.667563593438075,3.1674705036698896,51.40804627456231,449.5390499232451
2026-11-28,2026-11-01,BKK_Ladprao,Guava,base,36.500093089768185,47.85507074181193,10.23,6,1746.7145368935774,373.39595230832856,219.0005585386091,200.750511993725,478.6435807097934,953.5675140529147,474.9239333431213,0.0760176557135851,39.503020069021936,3.0029269792537505,48.73750487328837,426.1864284698329
2026-11-29,2026-11-01,BKK_Ladprao,Guava,base,44.000093089768185,47.85507074181193,10.23,6,2105.6275674571666,450.1209523083286,264.0005585386091,242.000511993725,576.9947505683097,1149.505544616504,572.5107940481944,0.0760176557135851,47.620058285582445,3.6199651958142596,58.75203512806544,513.7587589201289
2026-11-30,2026-11-01,BKK_Ladprao,Guava,base,27.500093089768182,47.85507074181193,10.23,6,1316.0189002172697,281.3259523083285,165.00055853860908,151.250511993725,360.62217687957366,718.4418773766072,357.8197004970335,0.0760176557135851,29.76257420914932,2.262481119381139,36.720068567555884,321.09963192947765
